RegionName,City,State,Metro,CountyName,SizeRank,2017-12
37067,Franklin,TN,Nashville,Williamson,1885,2200
92120,San Diego,CA,San Diego,San Diego,1886,2295
11937,East Hampton,NY,New York,Suffolk,1887,35000
80303,Boulder,CO,Boulder,Boulder,1888,1950
85212,Mesa,AZ,Phoenix,Maricopa,1889,1495
89081,North Las Vegas,NV,Las Vegas,Clark,1889,1300
76548,Harker Heights,TX,Killeen,Bell,1891,1195
84058,Orem,UT,Provo,Utah,1892,1397.5
29154,Sumter,SC,Sumter,Sumter,1893,1100
76182,North Richland Hills,TX,Dallas-Fort Worth,Tarrant,1894,1550
78703,Austin,TX,Austin,Travis,1895,2300
85743,Marana,AZ,Tucson,Pima,1895,1350
46131,Franklin,IN,Indianapolis,Johnson,1897,1147.5
85331,Phoenix,AZ,Phoenix,Maricopa,1898,2125
30045,Lawrenceville,GA,Atlanta,Gwinnett,1899,1495
77590,Texas City,TX,Houston,Galveston,1899,1200
32548,Fort Walton Beach,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,1901,1262.5
92675,San Juan Capistrano,CA,Los Angeles-Long Beach-Anaheim,Orange,1902,3600
80304,Boulder,CO,Boulder,Boulder,1903,2500
32901,Melbourne,FL,Melbourne,Brevard,1904,1300
33618,Greater Carrollwood,FL,Tampa,Hillsborough,1905,1350
77018,Houston,TX,Houston,Harris,1906,1950
52806,Davenport,IA,Davenport,Scott,1907,1034
17110,Susquehanna Township,PA,Harrisburg,Dauphin,1908,925
60102,Algonquin,IL,Chicago,McHenry,1909,1600
76016,Arlington,TX,Dallas-Fort Worth,Tarrant,1910,1597.5
35803,Huntsville,AL,Huntsville,Madison,1911,1097.5
80241,Thornton,CO,Denver,Adams,1912,1895
92869,Orange,CA,Los Angeles-Long Beach-Anaheim,Orange,1913,2800
33137,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1914,2550
32773,Sanford,FL,Orlando,Seminole,1915,1230
24501,Lynchburg,VA,Lynchburg,Lynchburg City,1916,795
80911,Security-Widefield,CO,Colorado Springs,El Paso,1917,1450
72704,Fayetteville,AR,Fayetteville,Washington,1918,1295
18360,Jackson,PA,East Stroudsburg,Monroe,1919,1200
30094,Conyers,GA,Atlanta,Rockdale,1920,1145
98007,Bellevue,WA,Seattle,King,1921,1950
98029,Issaquah,WA,Seattle,King,1922,2572.5
21213,Baltimore,MD,Baltimore,Baltimore City,1923,1200
34472,Ocala,FL,Ocala,Marion,1924,950
32806,Orlando,FL,Orlando,Orange,1925,1522.5
91007,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1926,2900
8087,Little Egg Harbor,NJ,New York,Ocean,1927,1395
66441,Junction City,KS,Junction City,Geary,1927,1000
23435,Suffolk,VA,Virginia Beach,Suffolk City,1929,1712.5
80301,Boulder,CO,Boulder,Boulder,1930,1795
82601,Casper,WY,Casper,Natrona,1931,962.5
85053,Phoenix,AZ,Phoenix,Maricopa,1932,1175
8075,Delran,NJ,Philadelphia,Burlington,1933,1600
10017,New York,NY,New York,New York,1934,3200
6320,New London,CT,New London,New London,1935,1400
32505,Pensacola,FL,Pensacola,Escambia,1936,775
28209,Charlotte,NC,Charlotte,Mecklenburg,1937,1472.5
77014,Houston,TX,Houston,Harris,1938,1400
20111,Manassas Park,VA,Washington,Manassas Park City,1939,1700
22101,Mc Lean,VA,Washington,Fairfax,1939,3500
60621,Chicago,IL,Chicago,Cook,1941,1200
48336,Farmington Hills,MI,Detroit,Oakland,1942,1237.5
20191,Reston,VA,Washington,Fairfax,1943,1950
22079,Lorton,VA,Washington,Fairfax,1943,2074.5
6811,Danbury,CT,Stamford,Fairfield,1945,1660
30082,Smyrna,GA,Atlanta,Cobb,1946,1775
8046,Willingboro,NJ,Philadelphia,Burlington,1947,1600
75032,Rockwall,TX,Dallas-Fort Worth,Rockwall,1948,1795
2132,Boston,MA,Boston,Suffolk,1949,1850
21216,Baltimore,MD,Baltimore,Baltimore City,1950,1200
78626,Georgetown,TX,Austin,Williamson,1951,1600
8050,Ocean Acres,NJ,New York,Ocean,1952,1850
92586,Menifee,CA,Riverside,Riverside,1953,1295
73107,Oklahoma City,OK,Oklahoma City,Oklahoma,1954,895
32119,South Daytona,FL,Daytona Beach,Volusia,1955,1250
33426,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,1956,1625
28278,Charlotte,NC,Charlotte,Mecklenburg,1957,1595
22315,Franconia,VA,Washington,Fairfax,1958,2400
20723,Laurel,MD,Washington,Prince Georges,1959,2025
98445,Parkland,WA,Seattle,Pierce,1960,1650
10038,New York,NY,New York,New York,1961,3300
77493,Katy,TX,Houston,Harris,1962,1650
40505,Lexington,KY,Lexington,Fayette,1963,895
98607,Camas,WA,Portland,Clark,1964,2175
60133,Hanover Park,IL,Chicago,Cook,1965,1600
31093,Warner Robins,GA,Warner Robins,Houston,1966,785
85742,Tucson,AZ,Tucson,Pima,1967,1250
77021,Houston,TX,Houston,Harris,1968,1284
78260,San Antonio,TX,San Antonio,Bexar,1969,1950
19125,Philadelphia,PA,Philadelphia,Philadelphia,1970,1625
60099,Zion,IL,Chicago,Lake,1971,1250
97035,Lake Oswego,OR,Portland,Clackamas,1972,2225
37215,Nashville,TN,Nashville,Davidson,1973,1900
55347,Eden Prairie,MN,Minneapolis-St Paul,Hennepin,1974,1950
94559,Napa,CA,Napa,Napa,1975,2800
91106,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1976,2500
36605,Mobile,AL,Mobile,Mobile,1977,750
78634,Hutto,TX,Austin,Williamson,1978,1500
89141,Las Vegas,NV,Las Vegas,Clark,1979,1595
79606,Abilene,TX,Abilene,Taylor,1980,1295
22206,Arlington,VA,Washington,Arlington,1981,2200
94555,Fremont,CA,San Francisco,Alameda,1982,3200
77301,Conroe,TX,Houston,Montgomery,1983,1375
80129,Highlands Ranch,CO,Denver,Douglas,1984,2250
33304,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,1985,2200
93305,Bakersfield,CA,Bakersfield,Kern,1985,895
78239,Windcrest,TX,San Antonio,Bexar,1987,1250
6705,Waterbury,CT,New Haven,New Haven,1988,1050
46229,Indianapolis,IN,Indianapolis,Marion,1989,1075
95348,Merced,CA,Merced,Merced,1990,1362.5
32789,Winter Park,FL,Orlando,Orange,1991,1950
48220,Ferndale,MI,Detroit,Oakland,1992,1200
63121,Northwoods,MO,St. Louis,Saint Louis,1993,800
83616,Eagle,ID,Boise City,Ada,1994,1950
31707,Albany,GA,Albany,Dougherty,1995,712.5
48328,Waterford,MI,Detroit,Oakland,1996,1072.5
90274,Palos Verdes Estates,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1997,5125
27514,Chapel Hill,NC,Durham,Orange,1998,1550
33019,Hollywood,FL,Miami-Fort Lauderdale,Broward,1999,2350
92663,Newport Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,2000,4200
34202,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,2001,1995
94597,Walnut Creek,CA,San Francisco,Contra Costa,2002,2600
64111,Kansas City,MO,Kansas City,Jackson,2003,1200
15210,Pittsburgh,PA,Pittsburgh,Allegheny,2004,1100
94598,Walnut Creek,CA,San Francisco,Contra Costa,2004,3395
93704,Fresno,CA,Fresno,Fresno,2006,1172.5
28401,Wilmington,NC,Wilmington,New Hanover,2007,1150
22310,Franconia,VA,Washington,Fairfax,2008,2195
48135,Garden City,MI,Detroit,Wayne,2009,1097.5
8205,Galloway,NJ,Atlantic City,Atlantic,2010,1200
2143,Somerville,MA,Boston,Middlesex,2011,2725
33510,Brandon,FL,Tampa,Hillsborough,2012,1350
39211,Jackson,MS,Jackson,Hinds,2013,1300
85353,Phoenix,AZ,Phoenix,Maricopa,2014,1195
60048,Libertyville,IL,Chicago,Lake,2015,1950
66604,Topeka,KS,Topeka,Shawnee,2016,850
6604,Bridgeport,CT,Stamford,Fairfield,2017,1250
93035,Oxnard,CA,Ventura,Ventura,2018,3000
33912,Fort Myers,FL,Fort Myers,Lee,2019,2300
48238,Detroit,MI,Detroit,Wayne,2020,695
80923,Colorado Springs,CO,Colorado Springs,El Paso,2021,1620
31324,Richmond Hill,GA,Savannah,Bryan,2022,1550
89011,Henderson,NV,Las Vegas,Clark,2022,1300
33145,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2024,1950
22405,Fredericksburg,VA,Washington,Spotsylvania,2025,1500
92555,Moreno Valley,CA,Riverside,Riverside,2025,1877.5
33712,Saint Petersburg,FL,Tampa,Pinellas,2027,1400
23703,Portsmouth,VA,Virginia Beach,Portsmouth City,2028,1250
71105,Shreveport,LA,Shreveport,Caddo,2029,1250
32401,Panama City,FL,Panama City,Bay,2030,995
80202,Denver,CO,Denver,Denver,2031,2250
64030,Grandview,MO,Kansas City,Jackson,2032,947.5
78259,San Antonio,TX,San Antonio,Bexar,2032,1695
70634,Deridder,LA,De Ridder,Beauregard,2034,1000
80222,Denver,CO,Denver,Denver,2034,2000
6851,Norwalk,CT,Stamford,Fairfield,2036,2600
33408,North Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,2037,2800
31322,Pooler,GA,Savannah,Chatham,2038,1425
33607,Tampa,FL,Tampa,Hillsborough,2038,1300
60061,Vernon Hills,IL,Chicago,Lake,2038,1400
63118,Saint Louis,MO,St. Louis,Saint Louis City,2041,800
20175,Leesburg,VA,Washington,Loudoun,2042,1850
22041,Falls Church,VA,Washington,Fairfax,2043,1850
32233,Atlantic Beach,FL,Jacksonville,Duval,2044,1400
20603,Waldorf,MD,Washington,Charles,2045,1900
46239,Indianapolis,IN,Indianapolis,Marion,2046,1195
64138,Kansas City,MO,Kansas City,Jackson,2047,997.5
85340,Litchfield Park,AZ,Phoenix,Maricopa,2048,1497.5
38135,Bartlett,TN,Memphis,Shelby,2049,1195
91354,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2050,2650
33909,Cape Coral,FL,Fort Myers,Lee,2051,1350
60077,Skokie,IL,Chicago,Cook,2052,1900
92782,Tustin,CA,Los Angeles-Long Beach-Anaheim,Orange,2052,2895
73069,Norman,OK,Oklahoma City,Cleveland,2054,1000
33487,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,2055,2985
78757,Austin,TX,Austin,Travis,2056,1800
99654,Tanaina,AK,Anchorage,Matanuska Susitna,2057,1300
97201,Portland,OR,Portland,Multnomah,2058,1600
47408,Bloomington,IN,Bloomington,Monroe,2059,1600
33755,Clearwater,FL,Tampa,Pinellas,2060,1350
8520,East Windsor,NJ,Trenton,Mercer,2061,1750
29169,West Columbia,SC,Columbia,Lexington,2062,950
91101,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2063,2550
48390,Commerce Township,MI,Detroit,Oakland,2064,1350
91006,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2065,3200
33708,Madeira Beach,FL,Tampa,Pinellas,2066,2800
32701,Altamonte Springs,FL,Orlando,Seminole,2067,995
89142,Las Vegas,NV,Las Vegas,Clark,2067,1095
97003,Beaverton,OR,Portland,Washington,2069,1665
85335,El Mirage,AZ,Phoenix,Maricopa,2070,1095
7631,Englewood,NJ,New York,Bergen,2071,2500
32221,Jacksonville,FL,Jacksonville,Duval,2072,1195
48141,Inkster,MI,Detroit,Wayne,2073,850
19142,Philadelphia,PA,Philadelphia,Philadelphia,2074,982.5
74008,Bixby,OK,Tulsa,Tulsa,2075,1425
98040,Mercer Island,WA,Seattle,King,2076,3500
34691,Holiday,FL,Tampa,Pasco,2077,1050
36109,Montgomery,AL,Montgomery,Montgomery,2078,825
60636,Chicago,IL,Chicago,Cook,2079,1250
85737,Oro Valley,AZ,Tucson,Pima,2080,1650
70130,New Orleans,LA,New Orleans,Orleans,2081,1850
22153,Springfield,VA,Washington,Fairfax,2082,2100
85024,Phoenix,AZ,Phoenix,Maricopa,2083,1445
6514,Hamden,CT,New Haven,New Haven,2084,1497.5
30296,Riverdale,GA,Atlanta,Clayton,2085,1025
32003,Fleming Island,FL,Jacksonville,Clay,2086,1650
37203,Nashville,TN,Nashville,Davidson,2087,1767.5
76001,Arlington,TX,Dallas-Fort Worth,Tarrant,2087,1550
75089,Rowlett,TX,Dallas-Fort Worth,Dallas,2089,1695
78702,Austin,TX,Austin,Travis,2090,2000
80113,Englewood,CO,Denver,Arapahoe,2091,2200
60601,Chicago,IL,Chicago,Cook,2092,2015.5
38122,Memphis,TN,Memphis,Shelby,2093,700
2115,Boston,MA,Boston,Suffolk,2094,2900
76109,Fort Worth,TX,Dallas-Fort Worth,Tarrant,2094,2400
78411,Corpus Christi,TX,Corpus Christi,Nueces,2096,1350
22408,Fredericksburg,VA,Washington,Spotsylvania,2097,1350
78244,San Antonio,TX,San Antonio,Bexar,2098,1275
23222,Richmond,VA,Richmond,Richmond City,2099,1097
2145,Somerville,MA,Boston,Middlesex,2100,2400
34639,Land O Lakes,FL,Tampa,Pasco,2101,1510
18301,East Stroudsburg,PA,East Stroudsburg,Monroe,2102,1350
10037,New York,NY,New York,New York,2103,1725
19802,Wilmington,DE,Philadelphia,New Castle,2104,1000
33706,Saint Pete Beach,FL,Tampa,Pinellas,2105,2550
43202,Columbus,OH,Columbus,Franklin,2106,1395
34747,Citrus Ridge,FL,Orlando,Osceola,2107,1597.5
35801,Huntsville,AL,Huntsville,Madison,2108,1150
88012,Las Cruces,NM,Las Cruces,Dona Ana,2109,995
76123,Fort Worth,TX,Dallas-Fort Worth,Tarrant,2110,1495
77586,Seabrook,TX,Houston,Harris,2111,1822.5
32539,Crestview,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,2112,1195
92673,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange,2113,3600
20152,Chantilly,VA,Washington,Loudoun,2114,2275
32605,Gainesville,FL,Gainesville,Alachua,2115,1285
32563,Gulf Breeze,FL,Pensacola,Santa Rosa,2116,1300
32927,Cocoa,FL,Melbourne,Brevard,2117,1295
77047,Houston,TX,Houston,Harris,2118,1495
23701,Portsmouth,VA,Virginia Beach,Portsmouth City,2119,1095
2144,Somerville,MA,Boston,Middlesex,2120,2800
92602,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,2121,3300
22152,Springfield,VA,Washington,Fairfax,2122,2195
33570,Ruskin,FL,Tampa,Hillsborough,2123,1465
33325,Davie,FL,Miami-Fort Lauderdale,Broward,2124,1875
77067,Houston,TX,Houston,Harris,2125,1337.5
80817,Fountain,CO,Colorado Springs,El Paso,2126,1400
78023,Helotes,TX,San Antonio,Bexar,2127,1724.5
92679,Coto de Caza,CA,Los Angeles-Long Beach-Anaheim,Orange,2128,3549
77066,Houston,TX,Houston,Harris,2129,1362.5
31206,Macon,GA,Macon,Bibb,2130,675
76504,Temple,TX,Killeen,Bell,2131,895
32803,Orlando,FL,Orlando,Orange,2132,1700
77005,Houston,TX,Houston,Harris,2133,3000
92614,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,2134,2650
84078,Vernal,UT,Vernal,Uintah,2135,800
85297,Gilbert,AZ,Phoenix,Maricopa,2136,1495
33543,Wesley Chapel,FL,Tampa,Pasco,2137,1595
33174,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,2138,1850
91364,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2139,4100
75189,Royse City,TX,Dallas-Fort Worth,Rockwall,2140,1595
52246,Iowa City,IA,Iowa City,Johnson,2141,1295
46234,Indianapolis,IN,Indianapolis,Marion,2142,1250
30088,Stone Mountain,GA,Atlanta,Dekalb,2143,1100
32960,Vero Beach,FL,Vero Beach,Indian River,2144,1450
77027,Houston,TX,Houston,Harris,2145,1724.5
32504,Pensacola,FL,Pensacola,Escambia,2146,950
34677,Oldsmar,FL,Tampa,Pinellas,2147,1499.5
48504,Flint,MI,Flint,Genesee,2148,600
47404,Bloomington,IN,Bloomington,Monroe,2149,1095
90015,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2150,2850
92883,Corona,CA,Riverside,Riverside,2151,2362.5
98375,South Hill,WA,Seattle,Pierce,2151,1800
6830,Greenwich,CT,Stamford,Fairfield,2153,6499
92277,Twentynine Palms,CA,Riverside,San Bernardino,2153,850
33301,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,2155,2400
38637,Horn Lake,MS,Memphis,DeSoto,2156,950
76209,Denton,TX,Dallas-Fort Worth,Denton,2156,1450
33967,Fort Myers,FL,Fort Myers,Lee,2158,1725
34210,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,2159,1900
46221,Indianapolis,IN,Indianapolis,Marion,2160,1052.5
33579,Riverview,FL,Tampa,Hillsborough,2161,1547.5
7010,Cliffside Park,NJ,New York,Bergen,2162,2500
20602,Waldorf,MD,Washington,Charles,2163,1750
85629,Sahuarita,AZ,Tucson,Pima,2164,1195
33314,Davie,FL,Miami-Fort Lauderdale,Broward,2165,1600
71446,Leesville,LA,Fort Polk South,Vernon,2166,900
33328,Davie,FL,Miami-Fort Lauderdale,Broward,2167,2200
78238,San Antonio,TX,San Antonio,Bexar,2168,1120
34769,Saint Cloud,FL,Orlando,Osceola,2169,1200
67218,Wichita,KS,Wichita,Sedgwick,2170,750
28390,Spring Lake,NC,Dunn,Harnett,2171,1300
33625,Citrus Park,FL,Tampa,Hillsborough,2172,1480
33596,Valrico,FL,Tampa,Hillsborough,2173,1850
28203,Charlotte,NC,Charlotte,Mecklenburg,2174,1650
85259,Scottsdale,AZ,Phoenix,Maricopa,2175,2600
2478,Belmont,MA,Boston,Middlesex,2176,1925
89145,Las Vegas,NV,Las Vegas,Clark,2177,1300
99577,Anchorage,AK,Anchorage,Anchorage,2178,1872.5
30168,Austell,GA,Atlanta,Cobb,2179,1200
32536,Crestview,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,2180,1150
74112,Tulsa,OK,Tulsa,Tulsa,2181,850
20121,Centreville,VA,Washington,Fairfax,2182,1850
35023,Hueytown,AL,Birmingham,Jefferson,2183,900
31401,Savannah,GA,Savannah,Chatham,2184,1400
48503,Flint,MI,Flint,Genesee,2185,697.5
43215,Columbus,OH,Columbus,Franklin,2186,1550
79934,El Paso,TX,El Paso,El Paso,2187,1149.5
48326,Auburn Hills,MI,Detroit,Oakland,2188,1200
32043,Green Cove Springs,FL,Jacksonville,Clay,2189,1375
78734,Lakeway,TX,Austin,Travis,2190,2275
60642,Chicago,IL,Chicago,Cook,2191,2250
92583,San Jacinto,CA,Riverside,Riverside,2192,1350
34219,Parrish,FL,North Port-Sarasota-Bradenton,Manatee,2193,1725
89084,North Las Vegas,NV,Las Vegas,Clark,2194,1395
23607,Newport News,VA,Virginia Beach,Newport News City,2195,870
85756,Tucson,AZ,Tucson,Pima,2196,1142.5
85013,Phoenix,AZ,Phoenix,Maricopa,2197,1167.5
2215,Boston,MA,Boston,Suffolk,2198,3150
80922,Colorado Springs,CO,Colorado Springs,El Paso,2199,1537.5
33066,Coconut Creek,FL,Miami-Fort Lauderdale,Broward,2200,1400
22180,Vienna,VA,Washington,Fairfax,2201,2400
31906,Columbus,GA,Columbus,Muscogee,2202,685
76140,Fort Worth,TX,Dallas-Fort Worth,Tarrant,2203,1395
32801,Orlando,FL,Orlando,Orange,2204,1475
44137,Maple Heights,OH,Cleveland,Cuyahoga,2204,899
77062,Houston,TX,Houston,Harris,2206,1750
81501,Grand Junction,CO,Grand Junction,Mesa,2207,1025
7430,Mahwah,NJ,New York,Bergen,2208,2200
73003,Edmond,OK,Oklahoma City,Oklahoma,2209,1155
21202,Baltimore,MD,Baltimore,Baltimore City,2210,1667.5
33936,Lehigh Acres,FL,Fort Myers,Lee,2211,1037.5
92508,Riverside,CA,Riverside,Riverside,2212,2395
85132,Florence,AZ,Phoenix,Pinal,2213,1100
30028,Cumming,GA,Atlanta,Forsyth,2214,1650
33993,Cape Coral,FL,Fort Myers,Lee,2215,1495
20653,Lexington Park,MD,California-Lexington Park,Saint Marys,2216,1500
92604,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,2217,2950
40160,Radcliff,KY,Elizabethtown,Hardin,2218,825
77045,Houston,TX,Houston,Harris,2219,1250
34654,New Port Richey,FL,Tampa,Pasco,2220,1290
32832,Orlando,FL,Orlando,Orange,2221,1899.5
80130,Highlands Ranch,CO,Denver,Douglas,2221,2250
91752,Mira Loma,CA,Riverside,Riverside,2223,2700
21114,Crofton,MD,Baltimore,Anne Arundel,2224,1750
76036,Crowley,TX,Dallas-Fort Worth,Tarrant,2225,1480
85304,Glendale,AZ,Phoenix,Maricopa,2226,1225
63104,Saint Louis,MO,St. Louis,Saint Louis City,2227,1250
57105,Sioux Falls,SD,Sioux Falls,Minnehaha,2228,1010
48009,Birmingham,MI,Detroit,Oakland,2229,2150
77058,Houston,TX,Houston,Harris,2230,1475
85381,Peoria,AZ,Phoenix,Maricopa,2231,1395
85641,Vail,AZ,Tucson,Pima,2232,1350
92301,Adelanto,CA,Riverside,San Bernardino,2232,1200
64014,Blue Springs,MO,Kansas City,Jackson,2234,1097.5
85040,Phoenix,AZ,Phoenix,Maricopa,2235,1100
90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2236,9000
60156,Lake in the Hills,IL,Chicago,McHenry,2237,1562.5
76002,Arlington,TX,Dallas-Fort Worth,Tarrant,2238,1647.5
66208,Prairie Village,KS,Kansas City,Johnson,2239,1500
76226,Lantana,TX,Dallas-Fort Worth,Denton,2240,2300
92694,Ladera Ranch,CA,Los Angeles-Long Beach-Anaheim,Orange,2241,3600
2134,Boston,MA,Boston,Suffolk,2242,2800
27617,Raleigh,NC,Raleigh,Wake,2243,1625
68105,Omaha,NE,Omaha,Douglas,2244,1050
92011,Carlsbad,CA,San Diego,San Diego,2245,3400
77345,Houston,TX,Houston,Harris,2246,1800
80516,Erie,CO,Greeley,Weld,2247,2295
48204,Detroit,MI,Detroit,Wayne,2248,700
98199,Seattle,WA,Seattle,King,2249,2950
60466,Park Forest,IL,Chicago,Cook,2250,1200
46208,Indianapolis,IN,Indianapolis,Marion,2251,750
21223,Baltimore,MD,Baltimore,Baltimore City,2252,1000
39501,Gulfport,MS,Gulfport,Harrison,2253,800
33544,Wesley Chapel,FL,Tampa,Pasco,2254,1667.5
77043,Houston,TX,Houston,Harris,2255,1675
33584,Seffner,FL,Tampa,Hillsborough,2256,1325
85085,Phoenix,AZ,Phoenix,Maricopa,2257,1595
86404,Lake Havasu City,AZ,Lake Havasu City,Mohave,2258,1500
64052,Independence,MO,Kansas City,Jackson,2259,825
6877,Town of Ridgefield,CT,Stamford,Fairfield,2260,2995
77098,Houston,TX,Houston,Harris,2260,1850
98008,Bellevue,WA,Seattle,King,2262,2750
32931,Cocoa Beach,FL,Melbourne,Brevard,2263,1900
95131,San Jose,CA,San Jose,Santa Clara,2264,3200
30248,Locust Grove,GA,Atlanta,Henry,2265,1345
22182,Vienna,VA,Washington,Fairfax,2266,3300
29403,Charleston,SC,Charleston,Charleston,2267,2350
60538,Montgomery,IL,Chicago,Kendall,2268,1685
32583,Milton,FL,Pensacola,Santa Rosa,2269,1122.5
85303,Glendale,AZ,Phoenix,Maricopa,2270,1212.5
92394,Victorville,CA,Riverside,San Bernardino,2271,1435
30291,Union City,GA,Atlanta,Fulton,2272,1150
89169,Las Vegas,NV,Las Vegas,Clark,2273,1350
22043,Falls Church,VA,Washington,Fairfax,2274,2250
20190,Reston,VA,Washington,Fairfax,2275,2100
52803,Davenport,IA,Davenport,Scott,2276,900
64050,Independence,MO,Kansas City,Jackson,2277,750
32821,Williamsburg,FL,Orlando,Orange,2278,1292.5
20705,Beltsville,MD,Washington,Prince Georges,2279,1775
19428,Conshohocken,PA,Philadelphia,Montgomery,2280,1800
37405,Chattanooga,TN,Chattanooga,Hamilton,2281,1600
98516,Lacey,WA,Olympia,Thurston,2282,1695
32750,Longwood,FL,Orlando,Seminole,2283,1495
33444,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,2284,1800
89120,Las Vegas,NV,Las Vegas,Clark,2285,985
55446,Plymouth,MN,Minneapolis-St Paul,Hennepin,2286,1782.5
27527,Clayton,NC,Raleigh,Johnston,2287,1507.5
28532,Havelock,NC,New Bern,Craven,2288,900
64130,Kansas City,MO,Kansas City,Jackson,2289,695
73507,Lawton,OK,Lawton,Comanche,2290,700
90210,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2291,15500
20601,Waldorf,MD,Washington,Charles,2292,1700
48223,Detroit,MI,Detroit,Wayne,2293,800
34212,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,2294,2500
80249,Denver,CO,Denver,Denver,2295,1895
33127,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2296,2000
2140,Cambridge,MA,Boston,Middlesex,2297,2900
89156,Las Vegas,NV,Las Vegas,Clark,2298,1000
80212,Denver,CO,Denver,Denver,2299,2000
98074,Sammamish,WA,Seattle,King,2300,2750
77478,Sugar Land,TX,Houston,Fort Bend,2301,1775
33547,Riverview,FL,Tampa,Hillsborough,2302,1797.5
89044,Henderson,NV,Las Vegas,Clark,2303,1649.5
67213,Wichita,KS,Wichita,Sedgwick,2304,725
85250,Scottsdale,AZ,Phoenix,Maricopa,2305,1800
76541,Killeen,TX,Killeen,Bell,2306,650
6437,Guilford,CT,New Haven,New Haven,2307,2000
79932,El Paso,TX,El Paso,El Paso,2307,1250
33166,Miami Springs,FL,Miami-Fort Lauderdale,Miami-Dade,2309,1550
52241,Coralville,IA,Iowa City,Johnson,2310,900
33991,Cape Coral,FL,Fort Myers,Lee,2311,1550
22556,Stafford,VA,Washington,Stafford,2312,1825
33486,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,2313,2395
21040,Edgewood,MD,Baltimore,Harford,2314,1250
77384,Conroe,TX,Houston,Montgomery,2315,2000
32217,Jacksonville,FL,Jacksonville,Duval,2316,1100
33569,Riverview,FL,Tampa,Hillsborough,2317,1595
85747,Tucson,AZ,Tucson,Pima,2318,1250
76208,Denton,TX,Dallas-Fort Worth,Denton,2319,1697.5
78751,Austin,TX,Austin,Travis,2320,2315
80124,Lone Tree,CO,Denver,Douglas,2321,2500
89106,Las Vegas,NV,Las Vegas,Clark,2322,1095
97239,Portland,OR,Portland,Multnomah,2323,1995
85388,Surprise,AZ,Phoenix,Maricopa,2324,1299.5
33602,Tampa,FL,Tampa,Hillsborough,2325,1875
28374,Pinehurst,NC,Pinehurst-Southern Pines,Moore,2326,1400
32726,Eustis,FL,Orlando,Lake,2327,1200
34638,Land O Lakes,FL,Tampa,Pasco,2327,1587.5
63042,Hazelwood,MO,St. Louis,Saint Louis,2329,950
77053,Houston,TX,Houston,Harris,2330,1300
32952,Merritt Island,FL,Melbourne,Brevard,2331,1400
48085,Troy,MI,Detroit,Oakland,2332,2000
84780,Washington,UT,St. George,Washington,2333,1378.5
33154,Bal Harbour,FL,Miami-Fort Lauderdale,Miami-Dade,2334,3000
32176,Ormond Beach,FL,Daytona Beach,Volusia,2335,1600
64134,Kansas City,MO,Kansas City,Jackson,2336,895
11360,New York,NY,New York,Queens,2337,2500
6488,Southbury,CT,New Haven,New Haven,2338,1475
71109,Shreveport,LA,Shreveport,Caddo,2339,550
33189,Cutler Bay,FL,Miami-Fort Lauderdale,Miami-Dade,2340,1650
33811,Medulla,FL,Lakeland,Polk,2341,1387.5
33028,Pembroke Pines,FL,Miami-Fort Lauderdale,Broward,2342,2550
76018,Arlington,TX,Dallas-Fort Worth,Tarrant,2343,1485
91915,Chula Vista,CA,San Diego,San Diego,2344,2500
95377,Tracy,CA,Stockton,San Joaquin,2345,2400
43211,Columbus,OH,Columbus,Franklin,2346,750
37216,Nashville,TN,Nashville,Davidson,2347,1700
